Site Name,Local cell ID,Reference signal power,Sector,Band
ARI_0045_LM,7,182,ARI_0045_sect1,L2100
ARI_0045_LM,8,182,ARI_0045_sect2,L2100
ARI_0045_LM,9,182,ARI_0045_sect3,L2100
ARI_0045_LM,104,152,ARI_0045_sect1,L1800²
ARI_0045_LM,105,152,ARI_0045_sect2,L1800²
ARI_0045_LM,106,152,ARI_0045_sect3,L1800²
ARI_0055_LM,1,182,ARI_0055_sect1,L800
ARI_0055_LM,2,182,ARI_0055_sect2,L800
ARI_0055_LM,3,182,ARI_0055_sect3,L800
ARI_0055_LM,4,170,ARI_0055_sect1,L1800
ARI_0055_LM,5,170,ARI_0055_sect2,L1800
ARI_0055_LM,6,170,ARI_0055_sect3,L1800
ARI_0055_LM,7,182,ARI_0055_sect1,L2100
ARI_0055_LM,8,182,ARI_0055_sect2,L2100
ARI_0055_LM,9,182,ARI_0055_sect3,L2100
ARI_0055_LM,11,182,ARI_0055_sect4,L800
ARI_0055_LM,14,170,ARI_0055_sect4,L1800
ARI_0055_LM,17,182,ARI_0055_sect4,L2100
ARI_0055_LM,26,170,,
ARI_0055_LM,29,182,,
ARI_0055_LM,104,152,ARI_0055_sect1,L1800²
ARI_0055_LM,105,152,ARI_0055_sect2,L1800²
ARI_0055_LM,106,152,ARI_0055_sect3,L1800²
ARI_0055_LM,114,152,ARI_0055_sect4,L1800²
ARI_0055_LM,126,152,,
ARI_0048_LM,1,182,ARI_0048_sect1,L800
ARI_0048_LM,2,182,ARI_0048_sect2,L800
ARI_0048_LM,3,182,ARI_0048_sect3,L800
ARI_0048_LM,4,170,ARI_0048_sect1,L1800
ARI_0048_LM,5,170,ARI_0048_sect2,L1800
ARI_0048_LM,6,170,ARI_0048_sect3,L1800
ARI_0048_LM,7,182,ARI_0048_sect1,L2100
ARI_0048_LM,8,182,ARI_0048_sect2,L2100
ARI_0048_LM,9,182,ARI_0048_sect3,L2100
ARI_0048_LM,104,152,ARI_0048_sect1,L1800²
ARI_0048_LM,105,152,ARI_0048_sect2,L1800²
ARI_0048_LM,106,152,ARI_0048_sect3,L1800²
ARI_0053_LM,1,182,ARI_0053_sect1,L800
ARI_0053_LM,2,182,ARI_0053_sect2,L800
ARI_0053_LM,3,182,ARI_0053_sect3,L800
ARI_0053_LM,4,170,ARI_0053_sect1,L1800
ARI_0053_LM,5,170,ARI_0053_sect2,L1800
ARI_0053_LM,6,170,ARI_0053_sect3,L1800
ARI_0053_LM,7,182,ARI_0053_sect1,L2100
ARI_0053_LM,8,182,ARI_0053_sect2,L2100
ARI_0053_LM,9,182,ARI_0053_sect3,L2100
ARI_0053_LM,104,170,ARI_0053_sect1,L1800²
ARI_0053_LM,105,170,ARI_0053_sect2,L1800²
ARI_0053_LM,106,170,ARI_0053_sect3,L1800²
ARI_0016_LM,1,182,ARI_0016_sect1,L800
ARI_0016_LM,2,182,ARI_0016_sect2,L800
ARI_0016_LM,3,182,ARI_0016_sect3,L800
ARI_0016_LM,4,170,ARI_0016_sect1,L1800
ARI_0016_LM,5,170,ARI_0016_sect2,L1800
ARI_0016_LM,6,170,ARI_0016_sect3,L1800
ARI_0016_LM,7,182,ARI_0016_sect1,L2100
ARI_0016_LM,8,182,ARI_0016_sect2,L2100
ARI_0016_LM,9,182,ARI_0016_sect3,L2100
ARI_0016_LM,11,182,ARI_0016_sect4,L800
ARI_0016_LM,14,170,ARI_0016_sect4,L1800
ARI_0016_LM,17,182,ARI_0016_sect4,L2100
ARI_0016_LM,25,170,,
ARI_0016_LM,28,182,,
ARI_0016_LM,104,152,ARI_0016_sect1,L1800²
ARI_0016_LM,105,152,ARI_0016_sect2,L1800²
ARI_0016_LM,106,152,ARI_0016_sect3,L1800²
ARI_0016_LM,114,152,ARI_0016_sect4,L1800²
ARI_0016_LM,125,152,,
ARI_0051_LM,1,182,ARI_0051_sect1,L800
ARI_0051_LM,2,182,ARI_0051_sect2,L800
ARI_0051_LM,3,182,ARI_0051_sect3,L800
ARI_0051_LM,4,170,ARI_0051_sect1,L1800
ARI_0051_LM,5,170,ARI_0051_sect2,L1800
ARI_0051_LM,6,170,ARI_0051_sect3,L1800
ARI_0051_LM,7,182,ARI_0051_sect1,L2100
ARI_0051_LM,8,182,ARI_0051_sect2,L2100
ARI_0051_LM,9,182,ARI_0051_sect3,L2100
ARI_0051_LM,11,182,ARI_0051_sect4,L800
ARI_0051_LM,14,170,ARI_0051_sect4,L1800
ARI_0051_LM,17,182,ARI_0051_sect4,L2100
ARI_0051_LM,25,170,,
ARI_0051_LM,26,170,,
ARI_0051_LM,28,182,,
ARI_0051_LM,29,182,,
ARI_0051_LM,104,152,ARI_0051_sect1,L1800²
ARI_0051_LM,105,152,ARI_0051_sect2,L1800²
ARI_0051_LM,106,152,ARI_0051_sect3,L1800²
ARI_0051_LM,114,152,ARI_0051_sect4,L1800²
ARI_0051_LM,125,152,,
ARI_0051_LM,126,152,,
ARI_0049_LM,1,182,ARI_0049_sect1,L800
ARI_0049_LM,2,182,ARI_0049_sect2,L800
ARI_0049_LM,3,182,ARI_0049_sect3,L800
ARI_0049_LM,4,170,ARI_0049_sect1,L1800
ARI_0049_LM,5,170,ARI_0049_sect2,L1800
ARI_0049_LM,6,170,ARI_0049_sect3,L1800
ARI_0049_LM,7,182,ARI_0049_sect1,L2100
ARI_0049_LM,8,182,ARI_0049_sect2,L2100
ARI_0049_LM,9,182,ARI_0049_sect3,L2100
ARI_0049_LM,104,152,ARI_0049_sect1,L1800²
ARI_0049_LM,105,152,ARI_0049_sect2,L1800²
ARI_0049_LM,106,152,ARI_0049_sect3,L1800²
ARI_0042_LM,1,182,ARI_0042_sect1,L800
ARI_0042_LM,2,182,ARI_0042_sect2,L800
ARI_0042_LM,3,182,ARI_0042_sect3,L800
ARI_0042_LM,4,170,ARI_0042_sect1,L1800
ARI_0042_LM,5,170,ARI_0042_sect2,L1800
ARI_0042_LM,6,170,ARI_0042_sect3,L1800
ARI_0042_LM,7,182,ARI_0042_sect1,L2100
ARI_0042_LM,8,182,ARI_0042_sect2,L2100
ARI_0042_LM,9,182,ARI_0042_sect3,L2100
ARI_0042_LM,11,182,ARI_0042_sect4,L800
ARI_0042_LM,14,170,ARI_0042_sect4,L1800
ARI_0042_LM,17,182,ARI_0042_sect4,L2100
ARI_0042_LM,104,152,ARI_0042_sect1,L1800²
ARI_0042_LM,105,152,ARI_0042_sect2,L1800²
ARI_0042_LM,106,152,ARI_0042_sect3,L1800²
ARI_0042_LM,114,152,ARI_0042_sect4,L1800²
ARI_0060_LM,1,182,ARI_0060_sect1,L800
ARI_0060_LM,2,182,ARI_0060_sect2,L800
ARI_0060_LM,3,182,ARI_0060_sect3,L800
ARI_0060_LM,4,170,ARI_0060_sect1,L1800
ARI_0060_LM,5,170,ARI_0060_sect2,L1800
ARI_0060_LM,6,170,ARI_0060_sect3,L1800
ARI_0060_LM,7,182,ARI_0060_sect1,L2100
ARI_0060_LM,8,182,ARI_0060_sect2,L2100
ARI_0060_LM,9,182,ARI_0060_sect3,L2100
ARI_0060_LM,104,182,ARI_0060_sect1,L1800²
ARI_0060_LM,105,182,ARI_0060_sect2,L1800²
ARI_0060_LM,106,182,ARI_0060_sect3,L1800²
ARI_0064_LM,1,182,ARI_0064_sect1,L800
ARI_0064_LM,2,182,ARI_0064_sect2,L800
ARI_0064_LM,3,182,ARI_0064_sect3,L800
ARI_0064_LM,4,170,ARI_0064_sect1,L1800
ARI_0064_LM,5,170,ARI_0064_sect2,L1800
ARI_0064_LM,6,170,ARI_0064_sect3,L1800
ARI_0064_LM,7,182,ARI_0064_sect1,L2100
ARI_0064_LM,8,182,ARI_0064_sect2,L2100
ARI_0064_LM,9,182,ARI_0064_sect3,L2100
ARI_0064_LM,104,152,ARI_0064_sect1,L1800²
ARI_0064_LM,105,152,ARI_0064_sect2,L1800²
ARI_0064_LM,106,152,ARI_0064_sect3,L1800²
ARI_0062_LM,1,182,ARI_0062_sect1,L800
ARI_0062_LM,2,182,ARI_0062_sect2,L800
ARI_0062_LM,3,182,ARI_0062_sect3,L800
ARI_0062_LM,4,170,ARI_0062_sect1,L1800
ARI_0062_LM,5,170,ARI_0062_sect2,L1800
ARI_0062_LM,6,170,ARI_0062_sect3,L1800
ARI_0062_LM,7,182,ARI_0062_sect1,L2100
ARI_0062_LM,8,182,ARI_0062_sect2,L2100
ARI_0062_LM,9,182,ARI_0062_sect3,L2100
ARI_0062_LM,11,182,ARI_0062_sect4,L800
ARI_0062_LM,14,170,ARI_0062_sect4,L1800
ARI_0062_LM,17,182,ARI_0062_sect4,L2100
ARI_0062_LM,104,182,ARI_0062_sect1,L1800²
ARI_0062_LM,105,182,ARI_0062_sect2,L1800²
ARI_0062_LM,106,182,ARI_0062_sect3,L1800²
ARI_0062_LM,114,182,ARI_0062_sect4,L1800²
ARI_0052_LM,1,182,ARI_0052_sect1,L800
ARI_0052_LM,2,182,ARI_0052_sect2,L800
ARI_0052_LM,3,182,ARI_0052_sect3,L800
ARI_0052_LM,4,170,ARI_0052_sect1,L1800
ARI_0052_LM,5,170,ARI_0052_sect2,L1800
ARI_0052_LM,6,170,ARI_0052_sect3,L1800
ARI_0052_LM,7,165,ARI_0052_sect1,L2100
ARI_0052_LM,8,165,ARI_0052_sect2,L2100
ARI_0052_LM,9,165,ARI_0052_sect3,L2100
ARI_0052_LM,11,182,ARI_0052_sect4,L800
ARI_0052_LM,14,170,ARI_0052_sect4,L1800
ARI_0052_LM,17,165,ARI_0052_sect4,L2100
ARI_0052_LM,104,152,ARI_0052_sect1,L1800²
ARI_0052_LM,105,152,ARI_0052_sect2,L1800²
ARI_0052_LM,106,152,ARI_0052_sect3,L1800²
ARI_0052_LM,114,152,ARI_0052_sect4,L1800²
ARI_0050_LM,1,182,ARI_0050_sect1,L800
ARI_0050_LM,2,182,ARI_0050_sect2,L800
ARI_0050_LM,3,182,ARI_0050_sect3,L800
ARI_0050_LM,4,170,ARI_0050_sect1,L1800
ARI_0050_LM,5,170,ARI_0050_sect2,L1800
ARI_0050_LM,6,179,ARI_0050_sect3,L1800
ARI_0050_LM,7,182,ARI_0050_sect1,L2100
ARI_0050_LM,8,182,ARI_0050_sect2,L2100
ARI_0050_LM,9,182,ARI_0050_sect3,L2100
ARI_0050_LM,11,182,ARI_0050_sect4,L800
ARI_0050_LM,14,170,ARI_0050_sect4,L1800
ARI_0050_LM,17,182,ARI_0050_sect4,L2100
ARI_0050_LM,104,152,ARI_0050_sect1,L1800²
ARI_0050_LM,105,152,ARI_0050_sect2,L1800²
ARI_0050_LM,106,135,ARI_0050_sect3,L1800²
ARI_0050_LM,114,152,ARI_0050_sect4,L1800²
ARI_0059_LM,1,182,ARI_0059_sect1,L800
ARI_0059_LM,2,182,ARI_0059_sect2,L800
ARI_0059_LM,3,182,ARI_0059_sect3,L800
ARI_0059_LM,4,169,ARI_0059_sect1,L1800
ARI_0059_LM,5,169,ARI_0059_sect2,L1800
ARI_0059_LM,6,169,ARI_0059_sect3,L1800
ARI_0059_LM,7,169,ARI_0059_sect1,L2100
ARI_0059_LM,8,169,ARI_0059_sect2,L2100
ARI_0059_LM,9,169,ARI_0059_sect3,L2100
ARI_0059_LM,11,182,ARI_0059_sect4,L800
ARI_0059_LM,14,170,ARI_0059_sect4,L1800
ARI_0059_LM,17,182,ARI_0059_sect4,L2100
ARI_0059_LM,104,169,ARI_0059_sect1,L1800²
ARI_0059_LM,105,169,ARI_0059_sect2,L1800²
ARI_0059_LM,106,169,ARI_0059_sect3,L1800²
ARI_0059_LM,114,182,ARI_0059_sect4,L1800²
ARI_0061_LM,1,182,ARI_0061_sect1,L800
ARI_0061_LM,2,182,ARI_0061_sect2,L800
ARI_0061_LM,3,182,ARI_0061_sect3,L800
ARI_0061_LM,4,170,ARI_0061_sect1,L1800
ARI_0061_LM,5,170,ARI_0061_sect2,L1800
ARI_0061_LM,6,170,ARI_0061_sect3,L1800
ARI_0061_LM,7,182,ARI_0061_sect1,L2100
ARI_0061_LM,8,182,ARI_0061_sect2,L2100
ARI_0061_LM,9,182,ARI_0061_sect3,L2100
ARI_0061_LM,11,182,ARI_0061_sect4,L800
ARI_0061_LM,14,170,ARI_0061_sect4,L1800
ARI_0061_LM,17,182,ARI_0061_sect4,L2100
ARI_0067_LM,1,182,ARI_0067_sect1,L800
ARI_0067_LM,2,182,ARI_0067_sect2,L800
ARI_0067_LM,3,182,ARI_0067_sect3,L800
ARI_0067_LM,4,170,ARI_0067_sect1,L1800
ARI_0067_LM,5,170,ARI_0067_sect2,L1800
ARI_0067_LM,6,170,ARI_0067_sect3,L1800
ARI_0067_LM,7,182,ARI_0067_sect1,L2100
ARI_0067_LM,8,182,ARI_0067_sect2,L2100
ARI_0067_LM,9,182,ARI_0067_sect3,L2100
ARI_0067_LM,104,152,ARI_0067_sect1,L1800²
ARI_0067_LM,105,152,ARI_0067_sect2,L1800²
ARI_0067_LM,106,152,ARI_0067_sect3,L1800²
ARI_0054_BO_RO,1,182,ARI_0054_sect1,L800
ARI_0054_BO_RO,2,182,ARI_0054_sect2,L800
ARI_0054_BO_RO,3,182,ARI_0054_sect3,L800
ARI_0054_BO_RO,4,170,ARI_0054_sect1,L1800
ARI_0054_BO_RO,5,170,ARI_0054_sect2,L1800
ARI_0054_BO_RO,6,170,ARI_0054_sect3,L1800
ARI_0054_BO_RO,7,182,ARI_0054_sect1,L2100
ARI_0054_BO_RO,8,182,ARI_0054_sect2,L2100
ARI_0054_BO_RO,9,182,ARI_0054_sect3,L2100
ARI_0054_BO_RO,104,152,ARI_0054_sect1,L1800²
ARI_0054_BO_RO,105,152,ARI_0054_sect2,L1800²
ARI_0054_BO_RO,106,152,ARI_0054_sect3,L1800²
ARI_0066_LM,1,182,ARI_0066_sect1,L800
ARI_0066_LM,2,182,ARI_0066_sect2,L800
ARI_0066_LM,3,182,ARI_0066_sect3,L800
ARI_0066_LM,4,170,ARI_0066_sect1,L1800
ARI_0066_LM,5,170,ARI_0066_sect2,L1800
ARI_0066_LM,6,170,ARI_0066_sect3,L1800
ARI_0066_LM,7,182,ARI_0066_sect1,L2100
ARI_0066_LM,8,182,ARI_0066_sect2,L2100
ARI_0066_LM,9,182,ARI_0066_sect3,L2100
ARI_0066_LM,104,152,ARI_0066_sect1,L1800²
ARI_0066_LM,105,152,ARI_0066_sect2,L1800²
ARI_0066_LM,106,152,ARI_0066_sect3,L1800²
ARI_0074_LM,1,182,ARI_0074_sect1,L800
ARI_0074_LM,2,182,ARI_0074_sect2,L800
ARI_0074_LM,3,182,ARI_0074_sect3,L800
ARI_0074_LM,4,170,ARI_0074_sect1,L1800
ARI_0074_LM,5,170,ARI_0074_sect2,L1800
ARI_0074_LM,6,170,ARI_0074_sect3,L1800
ARI_0074_LM,7,182,ARI_0074_sect1,L2100
ARI_0074_LM,8,182,ARI_0074_sect2,L2100
ARI_0074_LM,9,182,ARI_0074_sect3,L2100
ARI_0074_LM,104,152,ARI_0074_sect1,L1800²
ARI_0074_LM,105,152,ARI_0074_sect2,L1800²
ARI_0074_LM,106,152,ARI_0074_sect3,L1800²
ARI_0070_LM,1,182,ARI_0070_sect1,L800
ARI_0070_LM,2,182,ARI_0070_sect2,L800
ARI_0070_LM,3,182,ARI_0070_sect3,L800
ARI_0070_LM,4,170,ARI_0070_sect1,L1800
ARI_0070_LM,5,170,ARI_0070_sect2,L1800
ARI_0070_LM,6,170,ARI_0070_sect3,L1800
ARI_0070_LM,7,182,ARI_0070_sect1,L2100
ARI_0070_LM,8,182,ARI_0070_sect2,L2100
ARI_0070_LM,9,182,ARI_0070_sect3,L2100
ARI_0070_LM,104,152,ARI_0070_sect1,L1800²
ARI_0070_LM,105,152,ARI_0070_sect2,L1800²
ARI_0070_LM,106,152,ARI_0070_sect3,L1800²
ARI_0063_LM,1,182,ARI_0063_sect1,L800
ARI_0063_LM,2,182,ARI_0063_sect2,L800
ARI_0063_LM,3,182,ARI_0063_sect3,L800
ARI_0063_LM,4,170,ARI_0063_sect1,L1800
ARI_0063_LM,5,170,ARI_0063_sect2,L1800
ARI_0063_LM,6,170,ARI_0063_sect3,L1800
ARI_0063_LM,7,182,ARI_0063_sect1,L2100
ARI_0063_LM,8,182,ARI_0063_sect2,L2100
ARI_0063_LM,9,182,ARI_0063_sect3,L2100
ARI_0063_LM,104,152,ARI_0063_sect1,L1800²
ARI_0063_LM,105,152,ARI_0063_sect2,L1800²
ARI_0063_LM,106,152,ARI_0063_sect3,L1800²
ARI_0057_LM,1,182,ARI_0057_sect1,L800
ARI_0057_LM,2,182,ARI_0057_sect2,L800
ARI_0057_LM,3,182,ARI_0057_sect3,L800
ARI_0057_LM,4,170,ARI_0057_sect1,L1800
ARI_0057_LM,5,170,ARI_0057_sect2,L1800
ARI_0057_LM,6,170,ARI_0057_sect3,L1800
ARI_0057_LM,7,182,ARI_0057_sect1,L2100
ARI_0057_LM,8,170,ARI_0057_sect2,L2100
ARI_0057_LM,9,182,ARI_0057_sect3,L2100
ARI_0057_LM,104,152,ARI_0057_sect1,L1800²
ARI_0057_LM,105,152,ARI_0057_sect2,L1800²
ARI_0057_LM,106,152,ARI_0057_sect3,L1800²
ARI_0080_LM,1,182,ARI_0080_sect1,L800
ARI_0080_LM,2,182,ARI_0080_sect2,L800
ARI_0080_LM,3,182,ARI_0080_sect3,L800
ARI_0080_LM,4,170,ARI_0080_sect1,L1800
ARI_0080_LM,5,170,ARI_0080_sect2,L1800
ARI_0080_LM,6,170,ARI_0080_sect3,L1800
ARI_0080_LM,104,152,ARI_0080_sect1,L1800²
ARI_0080_LM,105,152,ARI_0080_sect2,L1800²
ARI_0080_LM,106,152,ARI_0080_sect3,L1800²
ARI_0071_LM,1,182,ARI_0071_sect1,L800
ARI_0071_LM,2,182,ARI_0071_sect2,L800
ARI_0071_LM,3,182,ARI_0071_sect3,L800
ARI_0071_LM,4,182,ARI_0071_sect1,L1800
ARI_0071_LM,5,170,ARI_0071_sect2,L1800
ARI_0071_LM,6,170,ARI_0071_sect3,L1800
ARI_0071_LM,7,182,ARI_0071_sect1,L2100
ARI_0071_LM,8,182,ARI_0071_sect2,L2100
ARI_0071_LM,9,182,ARI_0071_sect3,L2100
ARI_0071_LM,104,90,ARI_0071_sect1,L1800²
ARI_0071_LM,105,152,ARI_0071_sect2,L1800²
ARI_0071_LM,106,152,ARI_0071_sect3,L1800²
ARI_0083_LM,1,182,ARI_0083_sect1,L800
ARI_0083_LM,2,182,ARI_0083_sect2,L800
ARI_0083_LM,3,182,ARI_0083_sect3,L800
ARI_0083_LM,4,170,ARI_0083_sect1,L1800
ARI_0083_LM,5,170,ARI_0083_sect2,L1800
ARI_0083_LM,6,170,ARI_0083_sect3,L1800
ARI_0083_LM,11,182,ARI_0083_sect4,L800
ARI_0083_LM,14,170,ARI_0083_sect4,L1800
ARI_0083_LM,104,152,ARI_0083_sect1,L1800²
ARI_0083_LM,106,152,ARI_0083_sect3,L1800²
ARI_0075_LM,1,182,ARI_0075_sect1,L800
ARI_0075_LM,2,182,ARI_0075_sect2,L800
ARI_0075_LM,3,182,ARI_0075_sect3,L800
ARI_0075_LM,4,170,ARI_0075_sect1,L1800
ARI_0075_LM,5,170,ARI_0075_sect2,L1800
ARI_0075_LM,6,170,ARI_0075_sect3,L1800
ARI_0075_LM,7,182,ARI_0075_sect1,L2100
ARI_0075_LM,8,182,ARI_0075_sect2,L2100
ARI_0075_LM,9,182,ARI_0075_sect3,L2100
ARI_0075_LM,104,152,ARI_0075_sect1,L1800²
ARI_0075_LM,105,152,ARI_0075_sect2,L1800²
ARI_0075_LM,106,152,ARI_0075_sect3,L1800²
ARI_0069_LM,1,182,ARI_0069_sect1,L800
ARI_0069_LM,2,182,ARI_0069_sect2,L800
ARI_0069_LM,3,182,ARI_0069_sect3,L800
ARI_0069_LM,4,170,ARI_0069_sect1,L1800
ARI_0069_LM,5,170,ARI_0069_sect2,L1800
ARI_0069_LM,6,170,ARI_0069_sect3,L1800
ARI_0069_LM,7,182,ARI_0069_sect1,L2100
ARI_0069_LM,8,182,ARI_0069_sect2,L2100
ARI_0069_LM,9,182,ARI_0069_sect3,L2100
ARI_0069_LM,11,182,ARI_0069_sect4,L800
ARI_0069_LM,14,182,ARI_0069_sect4,L1800
ARI_0069_LM,17,170,ARI_0069_sect4,L2100
ARI_0069_LM,104,152,ARI_0069_sect1,L1800²
ARI_0069_LM,105,152,ARI_0069_sect2,L1800²
ARI_0069_LM,106,152,ARI_0069_sect3,L1800²
ARI_0069_LM,114,120,ARI_0069_sect4,L1800²
ARI_0079_LM,1,182,ARI_0079_sect1,L800
ARI_0079_LM,2,182,ARI_0079_sect2,L800
ARI_0079_LM,3,182,ARI_0079_sect3,L800
ARI_0079_LM,4,170,ARI_0079_sect1,L1800
ARI_0079_LM,5,170,ARI_0079_sect2,L1800
ARI_0079_LM,6,170,ARI_0079_sect3,L1800
ARI_0079_LM,7,182,ARI_0079_sect1,L2100
ARI_0079_LM,8,182,ARI_0079_sect2,L2100
ARI_0079_LM,9,182,ARI_0079_sect3,L2100
ARI_0079_LM,104,152,ARI_0079_sect1,L1800²
ARI_0079_LM,105,152,ARI_0079_sect2,L1800²
ARI_0079_LM,106,152,ARI_0079_sect3,L1800²
ARI_0076_BH_OR,1,182,ARI_0076_sect1,L800
ARI_0076_BH_OR,2,182,ARI_0076_sect2,L800
ARI_0076_BH_OR,3,182,ARI_0076_sect3,L800
ARI_0076_BH_OR,4,170,ARI_0076_sect1,L1800
ARI_0076_BH_OR,5,170,ARI_0076_sect2,L1800
ARI_0076_BH_OR,6,182,ARI_0076_sect3,L1800
ARI_0076_BH_OR,104,152,ARI_0076_sect1,L1800²
ARI_0076_BH_OR,105,152,ARI_0076_sect2,L1800²
ARI_0076_BH_OR,106,150,ARI_0076_sect3,L1800²
ARI_0086_LM,1,182,ARI_0086_sect1,L800
ARI_0086_LM,2,182,ARI_0086_sect2,L800
ARI_0086_LM,3,182,ARI_0086_sect3,L800
ARI_0086_LM,4,170,ARI_0086_sect1,L1800
ARI_0086_LM,5,170,ARI_0086_sect2,L1800
ARI_0086_LM,6,170,ARI_0086_sect3,L1800
ARI_0086_LM,7,166,ARI_0086_sect1,L2100
ARI_0086_LM,8,166,ARI_0086_sect2,L2100
ARI_0086_LM,9,166,ARI_0086_sect3,L2100
ARI_0086_LM,11,182,ARI_0086_sect4,L800
ARI_0086_LM,14,182,ARI_0086_sect4,L1800
ARI_0086_LM,17,166,ARI_0086_sect4,L2100
ARI_0086_LM,104,152,ARI_0086_sect1,L1800²
ARI_0086_LM,105,152,ARI_0086_sect2,L1800²
ARI_0086_LM,106,152,ARI_0086_sect3,L1800²
ARI_0086_LM,114,152,ARI_0086_sect4,L1800²
ARI_0078_LM,1,182,ARI_0078_sect1,L800
ARI_0078_LM,2,182,ARI_0078_sect2,L800
ARI_0078_LM,3,182,ARI_0078_sect3,L800
ARI_0078_LM,4,170,ARI_0078_sect1,L1800
ARI_0078_LM,5,170,ARI_0078_sect2,L1800
ARI_0078_LM,6,170,ARI_0078_sect3,L1800
ARI_0078_LM,7,182,ARI_0078_sect1,L2100
ARI_0078_LM,8,182,ARI_0078_sect2,L2100
ARI_0078_LM,9,182,ARI_0078_sect3,L2100
ARI_0078_LM,104,152,ARI_0078_sect1,L1800²
ARI_0078_LM,105,152,ARI_0078_sect2,L1800²
ARI_0078_LM,106,152,ARI_0078_sect3,L1800²
ARI_0090_LM,1,182,ARI_0090_sect1,L800
ARI_0090_LM,2,182,ARI_0090_sect2,L800
ARI_0090_LM,3,182,ARI_0090_sect3,L800
ARI_0090_LM,4,170,ARI_0090_sect1,L1800
ARI_0090_LM,5,170,ARI_0090_sect2,L1800
ARI_0090_LM,6,170,ARI_0090_sect3,L1800
ARI_0090_LM,104,152,ARI_0090_sect1,L1800²
ARI_0090_LM,105,152,ARI_0090_sect2,L1800²
ARI_0090_LM,106,152,ARI_0090_sect3,L1800²
ARI_0089_LM,1,182,ARI_0089_sect1,L800
ARI_0089_LM,2,182,ARI_0089_sect2,L800
ARI_0089_LM,3,182,ARI_0089_sect3,L800
ARI_0089_LM,4,170,ARI_0089_sect1,L1800
ARI_0089_LM,5,170,ARI_0089_sect2,L1800
ARI_0089_LM,6,170,ARI_0089_sect3,L1800
ARI_0089_LM,7,182,ARI_0089_sect1,L2100
ARI_0089_LM,8,182,ARI_0089_sect2,L2100
ARI_0089_LM,9,182,ARI_0089_sect3,L2100
ARI_0089_LM,11,182,ARI_0089_sect4,L800
ARI_0089_LM,14,170,ARI_0089_sect4,L1800
ARI_0089_LM,17,182,ARI_0089_sect4,L2100
ARI_0089_LM,104,152,ARI_0089_sect1,L1800²
ARI_0089_LM,105,152,ARI_0089_sect2,L1800²
ARI_0089_LM,106,152,ARI_0089_sect3,L1800²
ARI_0089_LM,114,152,ARI_0089_sect4,L1800²
ARI_0084_LM,1,182,ARI_0084_sect1,L800
ARI_0084_LM,2,182,ARI_0084_sect2,L800
ARI_0084_LM,3,182,ARI_0084_sect3,L800
ARI_0084_LM,4,170,ARI_0084_sect1,L1800
ARI_0084_LM,5,170,ARI_0084_sect2,L1800
ARI_0084_LM,6,170,ARI_0084_sect3,L1800
ARI_0084_LM,7,182,ARI_0084_sect1,L2100
ARI_0084_LM,8,182,ARI_0084_sect2,L2100
ARI_0084_LM,9,182,ARI_0084_sect3,L2100
ARI_0084_LM,24,170,,
ARI_0084_LM,27,182,,
ARI_0084_LM,104,152,ARI_0084_sect1,L1800²
ARI_0084_LM,105,152,ARI_0084_sect2,L1800²
ARI_0084_LM,106,152,ARI_0084_sect3,L1800²
ARI_0084_LM,124,152,,
ARI_0085_LM,1,182,ARI_0085_sect1,L800
ARI_0085_LM,2,182,ARI_0085_sect2,L800
ARI_0085_LM,3,182,ARI_0085_sect3,L800
ARI_0085_LM,4,170,ARI_0085_sect1,L1800
ARI_0085_LM,5,170,ARI_0085_sect2,L1800
ARI_0085_LM,6,170,ARI_0085_sect3,L1800
ARI_0085_LM,7,182,ARI_0085_sect1,L2100
ARI_0085_LM,8,182,ARI_0085_sect2,L2100
ARI_0085_LM,9,182,ARI_0085_sect3,L2100
ARI_0085_LM,104,152,ARI_0085_sect1,L1800²
ARI_0085_LM,105,152,ARI_0085_sect2,L1800²
ARI_0085_LM,106,152,ARI_0085_sect3,L1800²
ARI_0092_LM,1,182,ARI_0092_sect1,L800
ARI_0092_LM,2,182,ARI_0092_sect2,L800
ARI_0092_LM,3,182,ARI_0092_sect3,L800
ARI_0092_LM,4,170,ARI_0092_sect1,L1800
ARI_0092_LM,5,170,ARI_0092_sect2,L1800
ARI_0092_LM,6,170,ARI_0092_sect3,L1800
ARI_0092_LM,7,182,ARI_0092_sect1,L2100
ARI_0092_LM,8,182,ARI_0092_sect2,L2100
ARI_0092_LM,9,182,ARI_0092_sect3,L2100
ARI_0092_LM,104,152,ARI_0092_sect1,L1800²
ARI_0092_LM,105,152,ARI_0092_sect2,L1800²
ARI_0092_LM,106,152,ARI_0092_sect3,L1800²
ARI_0081_LM,1,182,ARI_0081_sect1,L800
ARI_0081_LM,2,182,ARI_0081_sect2,L800
ARI_0081_LM,3,182,ARI_0081_sect3,L800
ARI_0081_LM,4,170,ARI_0081_sect1,L1800
ARI_0081_LM,5,170,ARI_0081_sect2,L1800
ARI_0081_LM,6,170,ARI_0081_sect3,L1800
ARI_0081_LM,11,182,ARI_0081_sect4,L800
ARI_0081_LM,14,170,ARI_0081_sect4,L1800
ARI_0081_LM,104,170,ARI_0081_sect1,L1800²
ARI_0081_LM,105,170,ARI_0081_sect2,L1800²
ARI_0081_LM,106,170,ARI_0081_sect3,L1800²
ARI_0081_LM,114,170,ARI_0081_sect4,L1800²
